埃尔帕索	0.9866	294
贝蒂斯	0.9966	294
埃尔克森	1.0000	294
麦弗逊	1.0000	294
柯迪亚克	0.9420	276
杰夫·贝索斯	1.0000	291
莫德里奇	1.0000	290
米切尔	0.9931	287
贝弗利	0.9965	287
康拉德	0.9861	283
马歇尔	0.9582	275
博尔特	0.9545	273
伊卡尔迪	1.0000	284
维特尔	1.0000	284
道格拉斯	0.9613	273
诺瓦克	0.9929	281
卓玛	0.9681	273
沙尔克	1.0000	282
阿莱格里	1.0000	281
库什纳	0.9143	256
建行恩济	1.0000	279
皮克斯	0.9749	272
苏格拉底	0.9964	278
伯恩茅斯	0.9496	264
格拉纳达	0.9748	271
麻生太郎	1.0000	277
基特卡森	0.9964	275
罗斯金	1.0000	276
弗若斯特沙	1.0000	275
菲尔米诺	0.9927	273
费希尔	0.9927	272
亚里士多德	1.0000	273
保尔森	0.9890	270
科斯塔	0.9817	268
帕托	0.9816	267
拉里·佩奇	1.0000	272
胡尔克	1.0000	272
阿尔兹海默	1.0000	272
考辛斯	0.9705	263
孔卡	0.9000	243
阿尔法·罗密欧	1.0000	269
拉迪沃斯托克	1.0000	268
普拉蒂尼	1.0000	268
弗雷德	0.9925	265
埃里克森	1.0000	266
莫德斯特	1.0000	266
贝多芬	0.9774	260
特维斯	0.9849	261
玛格丽特	0.9849	261
罗伊斯	0.9358	248
布拉德利	0.9735	257
斯科拉	0.9735	257
阿巴斯	0.9242	244
阿杜	0.9886	261
阿梅	0.9356	247
勒贝瑞	0.9809	257
巴特尔	0.9885	259
默德·本·萨勒曼	1.0000	262
伯纳乌	0.9464	247
勒夫	0.9847	257
玛利亚	0.9080	237
尼古拉	0.9228	239
马克里	0.9884	256
博古特	0.9922	256
弗里德曼	1.0000	257
阿杰	0.9767	251
萨摩耶金	0.9961	255
巴拉多利德	1.0000	255
玛丽亚	0.9882	252
布莱恩	0.9685	246
梅耶尔	1.0000	254
科维托娃	1.0000	254
阿特金森	1.0000	253
阿雅	0.9723	246
麦卡锡	0.9328	236
河野太郎	1.0000	252
阿卜杜拉	0.9841	247
比利亚	0.9920	248
亚瑟	0.9759	243
博尔索纳罗	1.0000	249
弗朗西斯	0.9839	245
贝思	0.9839	245
加索尔	1.0000	248
维克勒马辛哈	1.0000	247
艾弗森	1.0000	247
萨利赫	1.0000	247
沙特里亚尔	1.0000	246
特洛伊	0.9675	238
詹姆斯·卡梅隆	1.0000	246
卡恩	0.9959	244
奥古斯	0.9959	244
布伦森	0.9061	222
法拉奇	0.9429	231
弗林	0.9836	240
巴顿	0.9424	229
吉尔	0.9253	223
布隆伯格	0.9917	238
约基奇	0.9414	225
肖恩	0.9665	231
霍奇	0.9582	229
马琳	0.9414	225
牛·米	1.0000	238
克雷格	0.9831	233
奥布莱恩	1.0000	237
托尼	0.9536	226
佩兰	0.9619	227
威尔森	0.9364	221
萨达姆	1.0000	236
阿姆斯特朗	1.0000	236
德赫亚	1.0000	234
阿尔巴	0.9915	232
哈桑	0.9700	226
布莱尔	0.9957	232
马夏尔	0.9142	213
稻盛和夫	1.0000	232
罗德里戈	1.0000	232
克赖斯特彻奇	1.0000	231
加西亚	0.9348	215
惠特曼	0.9826	226
谢伦伯格	0.9870	227
威廉姆森	1.0000	229
瓜伊多	0.9605	219
莎拉	0.9430	215
里德	0.9474	216
雅典娜	0.9605	219
伊涅斯塔	1.0000	227
维金斯	0.9868	224
萨默斯	0.9735	220
佩恩	0.9955	223
卡西	0.9330	209
卡斯特罗	1.0000	223
阿甘	0.9238	206
马克斯	0.9686	216
